text,clean,개인지칭,기타혐오,성별,성소수자,악플욕설,연령,인종국적,종교,지역
편한 차림으로 오라고 해서 트레이닝복으로 입고 회사 출근하는 건 뭐지?,1,0,0,0,0,0,0,0,0,0
경상도 사람들이 무뚝뚝하다고 하는데 내 친구는 전혀 그렇지 않고 상냥하고 엄청 친철하던데. 경상도 사람에 대한 편견이었나봐요,1,0,0,0,0,0,0,0,0,0
젋은 애들 노는데 왜 틀딱들이 와서 이래라 저래라 지랄이야 틀딱들은 오동나무나 심어서 빨리 관이나 짜러 가라,0,0,0,0,0,1,1,0,0,0
지하철에서 개저씨들 조심하삼.,0,0,0,0,0,0,1,0,0,0
스쿼트 너무 많이했더니 다리가 후들거려 걸을수가 없음,1,0,0,0,0,0,0,0,0,0
어려서 그런가.. 배려가 좀 없으시네요,0,0,0,0,0,0,1,0,0,0
"하. 신입이면 신입답게 행동하세요. 
꼬우면 부장하든가. 아놔. ㅋㅋ",0,0,0,0,0,0,1,0,0,0
나 문과고 내남친 공댄데 잘 맞음,1,0,0,0,0,0,0,0,0,0
나이가 40이 넘었으면 나이 먹은 값을 해야지 언제까지 그런식으로 애처럼 살거지?,0,0,0,0,0,1,1,0,0,0
그정도 나이먹었으면 이제 그만 나설때도 되지 않았나? 조선시대도 아니고 나이많다고 다 가르치려드네? 그만좀 해라.,0,0,0,0,0,0,1,0,0,0
누가 늙은이 아니랄까봐 개꼰대짓하네 ㅉ,0,0,0,0,0,0,1,0,0,0
아 노인네 냄새 나는 것들은 다 뒤졌으면 좋겠닼,0,0,0,0,0,1,1,0,0,0
장애인도 아니고 그걸 못알아듣냐,0,0,1,0,0,0,0,0,0,0
사람은 역시 나이 40은 돼야 철이 드나봄 생각하는거 자체가 다르네 속 진짜 깊음,0,0,0,0,0,0,1,0,0,0
어린것들이 어디서 반말이야,0,0,0,0,0,0,1,0,0,0
틀딱들 제발 이제 다 잘라버리고 젊은 사람들 좀 기용해라,0,0,0,0,0,0,1,0,0,0
버스가 폭발해서 다리잃은 사람 기사를 읽었는데 상상조차 하기싫었어. 내가 그 상황이라면 내모습이 정말 싫겠지,1,0,0,0,0,0,0,0,0,0
ㅋㅋㅋ 머리카락이 없어서 생각도 없는거야?,0,0,1,0,0,0,0,0,0,0
"비실 비실 한놈은 죽는것이 당연한 것 아니냐, 너같은 놈 말이다.",0,0,1,0,0,0,0,0,0,0
꼰대들은 대꾸할 필요도 없음. 걍 무시가 답. 집에 쳐박혀있어라 제발,0,0,0,0,0,0,1,0,0,0
고졸충들이랑 말 10분만 섞어봐도 풍겨나오는 무식함에 정신이 아찔해지더라,0,0,1,0,0,0,0,0,0,0
남자가 쪼잔하게 그것도 이해못해주고 ㅉ,0,0,0,1,0,0,0,0,0,0
채식주의자들은 무슨 낙에 산다냐,0,0,1,0,0,0,0,0,0,0
유독 춤이 멋진 연예인들을 보면 팔이 긴 것 같은 공통점을 느낍니다.,1,0,0,0,0,0,0,0,0,0
채식주의자들은 너무 피곤하게 굴어.,1,0,0,0,0,0,0,0,0,0
서울 깍쟁이처럼 너무 자기것만 챙긴다! 얄밉게시리.,0,0,0,0,0,0,0,0,0,1
여름에 대구갔는데 진짜 엄청 덥더라,1,0,0,0,0,0,0,0,0,0
나이만 오지게 먹은 양반 꼰대 등장 했네,0,0,0,0,0,1,1,0,0,0
군대도 안가면서 여자들은 뭐하냐,0,0,0,1,0,0,0,0,0,0
애새끼도 아니고 ㅋㅋㅋㅋ나이 서른먹고 나잇값 못하냐,0,0,0,0,0,1,1,0,0,0
50대 60대 틀딱들 매너없고 고집센건 알아줘야지~나이 쳐먹엇으면 나잇값을 해야 어른 대접을 해줄거 아니냐~,0,0,0,0,0,0,1,0,0,0
"얼굴이 예쁜걸 보니 마음씨도 고울 거 같은데 그만 쨍쨍대죠 거. 
튕기는 것도 한두번이지 질려요. ㅋㅋㅋ",0,0,0,0,0,0,0,0,0,0
고향이 전라도세요?,1,0,0,0,0,0,0,0,0,0
오이 못먹는 사람들 김밥에 오이 하나씩 뺄때 약간 극혐인듯.,1,0,0,0,0,0,0,0,0,0
나이먹으면 제발 입을 꼬매야지,0,0,0,0,0,1,1,0,0,0
야! 어른이 말씀하시는데 말대꾸를 해 무조건 상명하복 해야지,0,0,0,0,0,0,1,0,0,0
쪽바리들은 인성자체가 글러먹었어,0,0,0,0,0,0,0,1,0,0
낮 시간에 무료 승차권으로 지하철 타고 다니는 사람들 진짜 싫어. 나이든 게 유세냐.,0,0,0,0,0,0,1,0,0,0
틀딱들은 제발 집에좀 있었음 좋겠다,0,0,0,0,0,0,1,0,0,0
울산에 지하철없으면 울산사람들은 뭐 타고 다녀요?,0,0,0,0,0,0,0,0,0,1
배역이 잘 어울리네,1,0,0,0,0,0,0,0,0,0
개고기 먹는 사람보면 사이코패스같고 소름끼쳐,0,0,1,0,0,0,0,0,0,0
지형적으로 주변에 어떤 국가가 있느냐에 따라 영향을 많이 받을 수밖에 없다고 생각해요.,1,0,0,0,0,0,0,0,0,0
우리 회사 꼰대들 다 회사 컴퓨터로 골프티비나 보고 있으면서 돈은 더 받아 쳐먹으려고 야근까지 올리더라 ㅋ 진짜 그냥 나이 40 넘으면 다 짜르고 그 돈으로 젊은 애들이나 더 쓰자,0,0,0,0,0,0,1,0,0,0
중국 다른건 몰라도 바퀴벌레 튀긴걸 어떻게 먹냐 진짜 미개해,0,0,0,0,0,0,0,1,0,0
채식 왜하냐 고기가 얼마나 맛있는데,1,0,0,0,0,0,0,0,0,0
한국인은 동방예의지국이니까  장유유서를 지키고 차례를 지켜서 밥을 먹는게 당연하지 언제부터 이렇게 막돼먹게 위아래 없이 밥을 먹기 시작했는지 세상이 문제가 참 많아지고 있어,0,0,0,0,0,0,1,0,0,0
어린것이 뭘 알아서 말을 하는거냐. 조용히 듣기나 해,0,0,0,0,0,0,1,0,0,0
과장 틀딱새끼는 왜이렇게 꼰대질이냐,0,0,0,0,0,0,1,0,0,0
나이가 많으면 알아서 쭈그러지시든가 하여간 틀딱들은 어딜가도 있다니깐. 젊었을때도 눈에 훤하다.,0,0,0,0,0,0,1,0,0,0
서울 사람들은 다 깍쟁이 같아.,0,0,0,0,0,0,0,0,0,1
고깟거 일좀 했다고 꼰대새끼처럼 구네,0,0,0,0,0,0,1,0,0,0
와 깜둥이새끼 웃으니까 이빨만 하얀게 존나 웃기닼ㅋ 씻으면 하얘지니?? 열심히 빡빡 씻엏ㅋㅋ,0,0,0,0,0,0,0,1,0,0
"그러니까 틀딱 소리 듣는겁니다. 
유튜브만 들여다보지 말고 건전한 뉴스를 좀 보세요. 
이그....",0,0,0,0,0,1,1,0,0,0
그러니까 여자들은 임신하고 애 낳고 그러면 바로 회사 그만다니는게 맞지,0,0,0,1,0,0,0,0,0,0
아 우리전무님 진짜 개틀딱 중국집가서 나는짜장면외칠사람,0,0,0,0,0,0,1,0,0,0
저런 틀딱들은 그냥 선거날 집에 처박아두고 못나오게 해야됨~ 맨날 라떼는 이 난리 치면서 투표는 왜 하려고 드는지;,0,0,0,0,0,0,1,0,0,0
늙은사람들은 고집만 세지 세상이 어떻게 돌아가는지 몰라,0,0,0,0,0,0,1,0,0,0
여자가 집에서 밥이나 할것이지,0,0,0,1,0,0,0,0,0,0
너보다 더 어린 사람도 일을 이렇게 꼼꼼하게 잘하는데 넌 나이 쳐먹어가지고 이게 뭐냐? 일을 잘하고 못하고를 떠나서 좀 성의있게 해야지. 고졸 갓 졸업한 사람 보다는 나아야 될 거 아냐? 다시 기회 한 번 줄테니까 잘 좀 해봐!,0,0,0,0,0,0,1,0,0,0
머리를 묶으면 얼굴도 작아 보이고 예쁜데 왜 맨날 저렇게 산발로 만드는지 모를...헤어 디자이너가 안티도 아니고..,1,0,0,0,0,0,0,0,0,0
농어촌우대전형은 농업이나 어업에 관계되는 대학에서만 해줘야하는 거 아닌가?,1,0,0,0,0,0,0,0,0,0
신입들은 우리때랑 다르게 개념들이 없고 쫌만 힘든일시키면 퇴사각재더라,0,0,0,0,0,0,1,0,0,0
솔직히 지금 40 50대는 개꿀세대 아님? 능력에 상관없이 아무회사나 골라가고? 그래놓고 지금 밑에애들 부리는거보면 어이가없다,0,0,0,0,0,0,1,0,0,0
저러니까 틀딱이라는 소리 듣지. 회사에서 꼰대짓할거면 레알 회사 왜 옴? 틀딱은 꼰대다.,0,0,0,0,0,0,1,0,0,0
믿고 거르는 전라도,0,0,0,0,0,0,0,0,0,1
차별말라 울부짖던 흑인들이 동양인들에게 성난 분풀이를 했다.,0,0,0,0,0,0,0,1,0,0
주변 한번 둘러봐바..자기 전공에 맞춰서 일하고 있는 사람이 과연 얼마나 될까,1,0,0,0,0,0,0,0,0,0
제가 서비스직에서 일해 봤는데 아무래도 나이 많은 손님일수록 진상이 많더라구요. 원하는 게 많으신데 해줄 때까지 계속 화를 내시니까요.,0,0,0,0,0,0,1,0,0,0
썬크림 진짜 빈틈없이 발라 나 여름에 방심했다가 일년내내 새카만 얼굴로 다님 세상 창피 ㅋㅋ,1,0,0,0,0,0,0,0,0,0
간호과 나온 사람들아 댓글 달아줘,1,0,0,0,0,0,0,0,0,0
남자들은 애새끼때도 그 짓을 한다니까,0,0,0,1,0,0,1,0,0,0
어린애들은 생각이 짧아서 생각도 없이 막 얘기하는거야 무시하면돼,0,0,0,0,0,0,1,0,0,0
남자로 태어났지만 여자가 되고 싶은 사람들도 있을 수 있다고 생각해. 태어날 때 자신의 성별을 선택해서 태어날 수 있는건 아니잖아.,1,0,0,0,0,0,0,0,0,0
버스나 전철에서 싸우는 사람들 대부분이 노인네들이라니까,0,0,0,0,0,0,1,0,0,0
머리에 피도않마른 젊은놈이 간도크게 이런일을해!,0,0,0,0,0,1,1,0,0,0
충청도는 멍청도라고 하더니 그 말이 딱 맞네. 일 하는 거 보면 하는 짓이 딱 충청도 사람이네. 아휴 답답해.,0,0,0,0,0,0,0,0,0,1
홍어새끼들은 입만 열면 구라고 뒤돌면 통수치는 새끼들인데 사회에서 진짜 얼굴 찌푸려지는 거 참느라 개 힘듬 다 단체로 뒤졌음 좋겠다,0,0,0,0,0,0,0,0,0,1
상사가 뭔 벼슬이냐 꼰대 존나 앵앵대,0,0,0,0,0,1,1,0,0,0
"그냥 틀딱이지 말 하는 태도나 행동만 보면 나오지 틀딱인지 
저러니 어딜가나 틀딱 소리 듣는 거임
어디 우리 말 일이라도 들어주나 지들 잘난 맛에 사는 인간들 에휴",0,0,0,0,0,0,1,0,0,0
라떼는말야 라는 신조어가 생긴거 자체가 옛날에 갑질하던   꼰대 들때문이ㅑ. 왜냐? 그때처럼 지 맘데로 못하거든 그러니 예전에는 말야 이런 헛소리하면서 시간만 죽이는거지,0,0,0,0,0,0,1,0,0,0
야 잼민이는 그냥집에서 급식이나처먹고 발이나 닦고 잠이나 쳐자라.,0,0,0,0,0,0,1,0,0,0
솔직한 거랑 무례한 건 다른데 가끔 그걸 헷갈리는 사람들이 있는듯,1,0,0,0,0,0,0,0,0,0
요즘 20대들은 싸가지가 없어서 문제야,0,0,0,0,0,0,1,0,0,0
60세 할머니는 항상 나한테 이런말을해 인사좀 똑바로 하라고 나도 내 나름다로 인사를 한다고 하는데 성에 안차나바,1,0,0,0,0,0,0,0,0,0
젊은애들 사이트 망친 늙은이 새끼들,0,0,0,0,0,0,1,0,0,0
라떼는 토요일도 학교갔는데...토욜에 학교 안간지 오래라며?,0,0,0,0,0,0,1,0,0,0
나이들수록 꼰대같은 말 하는 건 전국 공통이냐?,0,0,0,0,0,0,1,0,0,0
어디서 급식냄새난다했더만 급식충오졌쥬,0,0,0,0,0,0,1,0,0,0
무슨 얼굴이 까매가지고 더럽냐 어디냐,0,0,0,0,0,0,0,1,0,0
대전에 갔을 때는 꼭 성심당에 들러야지.,1,0,0,0,0,0,0,0,0,0
난 문과가 적성에 맞아.,1,0,0,0,0,0,0,0,0,0
머리에 피도 안마른 것들이 하는 짓 봐요. 술담배하다 지들 건강버리는 건 내 알 바 아니다만 무면허 운전이래. 아주 꼴깝을 떨어. 죽을라면 혼자 죽든가,0,0,0,0,0,0,1,0,0,0
어린나이에 체조를 시작하여 지금은 최고의 선수가 되었다.,1,0,0,0,0,0,0,0,0,0
라떼는 야근을 밥 먹듯이 했어.,0,0,0,0,0,0,1,0,0,0
벙어리도 아니고 왜 말을 못해,0,0,1,0,0,0,0,0,0,0
요즘 신입들은 위아래도 없고 자기만 알아서 문제다.,0,0,0,0,0,0,1,0,0,0
갱상도 새끼들은 밥상에 있는 거 다 쓰까 먹는다매?ㅋㅋ,0,0,0,0,0,0,0,0,0,1
장모님 고향이 전라도라 그런지 음식솜씨가 대단하세요,0,0,0,0,0,0,0,0,0,1
너 나이 좀 어린가봐 아직 몰라서 그런가.. 나중에 경험하게 되면 다 알게 됨 ㅇㅇ,0,0,0,0,0,0,1,0,0,0
흑인에게 한번 빠진 여자는 다시 못돌아온다,0,0,0,0,0,0,0,1,0,0
꼭 연차도 안되는 것들이 일이 어렵다고 투덜대고 앉았단 말야 시키는 일이라도 잘 했으면 상관이 그렇게까지 갈구겠냐고,0,0,0,0,0,0,1,0,0,0
"늙은년놈들 클럽 출입 제한해야 한다니까, 이곳 물 흐리니까.",0,0,0,0,0,0,1,0,0,0
라떼충들아. 꼰대질 지겹다.,0,0,0,0,0,0,1,0,0,0
솔직히 처음엔 고졸이라서 업무 잘 따라올까 걱정도 됐지만 열심히 하니까 다 됨,1,0,0,0,0,0,0,0,0,0
"이번에 새로 신입 들어왔는데 일 진짜 개못함, 장애인 전형으로 들어왔나",0,0,0,0,0,1,1,0,0,0
꼭 하는 짓이 꼰대같다.,0,0,0,0,0,0,1,0,0,0
라떼는 군대에서 폰쓰는건 생각도 못했는데,0,0,0,0,0,0,1,0,0,0
"요즘들어서 게이나 레즈같이 퀴어영화 많이 나오던데,  영화 내용도 괜찮고 걔네 입장에서 한번 생각해보게 되니까 나도 혹시 그런가? 하는 생각도들고 ㅋㅋㅋ쨋든 너도 함봐바 존잼임",1,0,0,0,0,0,0,0,0,0
니가 그러니까 그런 촌구석에 쳐박혀 사는거야. 이촌놈아!,0,0,0,0,0,0,0,0,0,1
여자가 집에서 조신하게 있지 왜 밖에 싸돌아 댕겨서 성폭행을 당하냐고 ㅅㅂ 지들이 안나가면 당할일도 없잖아,0,0,0,1,0,0,0,0,0,0
여자분이라서 이런 분야는 잘 모르실 거 같은데 ㅋㅋ 이 분야는 파고 들어서 한번에 이해하는 그런 게 아니라서~,0,0,0,1,0,0,0,0,0,0
나이처먹어서 대가리텅텅거리는 소리하네,0,0,0,0,0,0,1,0,0,0
아 우리엄마는 남동생만 예뻐하고 나는 쩌리 취급해서 서러움. 아들이 뭐 대수라고!!!,1,0,0,0,0,0,0,0,0,0
"야. 우리 행보관, 짬밥 자랑하는 건지 지 말이 맞대요. 콘크리트충이 따로 없다니까.",0,1,0,0,0,0,0,0,0,0
왠 틀딱하나가 물을 흐리네;;,0,0,0,0,0,0,1,0,0,0
육아는 엄마 아빠 같이 하는 거에요. 엄마만 하는 거 아니구요. 애는 뭐 혼자 낳나,1,0,0,0,0,0,0,0,0,0
틀딱들 다 을지로에 겨나와서 레카 살려내라고 하는 중이다,0,0,0,0,0,0,1,0,0,0
아픈 사람은 돕는 게 상식이죠.,1,0,0,0,0,0,0,0,0,0
"나이 쳐먹어가지고 어떻게 회도 못 먹냐, 애들도 아니고, 음식 먹을 줄을 모르는구나",0,0,0,0,0,0,1,0,0,0
꼰대들은 귀에 솜뭉텅이를 끼고 다니나 지 말이 다 맞는 줄암,0,0,0,0,0,0,1,0,0,0
10대가 뭘 안다고 투표권을 주냐. 어른들이 시키는 대로 말이나 잘 들으면 되지.,0,0,0,0,0,0,1,0,0,0
고수 좋아하는데 중국인이냐고 한다.,1,0,0,0,0,0,0,0,0,0
나이를 똥구녕으로 쳐먹었나,0,0,0,0,0,1,1,0,0,0
몸이 애자인가 하나같이 안어울려 아오,0,0,0,1,0,1,0,0,0,0
눈이랑 코가 좀 아쉽다. 성형 좀만 하면 될 듯!,1,0,0,0,0,0,0,0,0,0
백인들은 젓가락질도 못하는데 뭘 잘하겠어. 남의나라에서 뭐 훔쳐오는거나 잘하지 아무것도 할 줄 아는게 없잖아.,0,0,0,0,0,0,1,0,0,0
어린놈이 너무 아는척해도 보기 좋지 않다,0,0,0,0,0,0,1,0,0,0
나이도 어린게 반말찍찍 뱉네,0,0,0,0,0,1,1,0,0,0
늙어서 빨리 죽지 뭐하냐,0,0,0,0,0,0,1,0,0,0
북유럽 사람들은 왜 이렇게 다 키가 크고 잘생긴거야.. 북유럽 가면 다 저런 사람들만 만날 수 있는거야? 일반 서유럽 사람들이랑은 도 다르네 ..북유럽 남자 만나고 싶다,1,0,0,0,0,0,0,0,0,0
대학교 진학하여 전공 분야에 더 많은 지식을 쌓을 수 있습니다,1,0,0,0,0,0,0,0,0,0
나이 70 넘은 틀딱들은 국가차원에서 안락사시켜버리면 안되나?,0,0,0,0,0,1,1,0,0,0
아 어제 진짜 또라이새끼랑 말하다가 암걸릴 뻔 ;,0,0,0,0,0,1,0,0,0,0
교육도 못받은 천박한주제에 어디서 설쳐대!,0,0,1,0,0,1,0,0,0,0
틀딱들은 운전하지 말고 아예 집에서 나오지 말아라!,0,0,0,0,0,0,1,0,0,0
나이만 쳐먹어가지고 꼰대노릇이나 하고 뭐하자는 거야 상사면 상사답게 모범을 보여야지,0,0,0,0,0,1,1,0,0,0
어린데 뭘 알겠어.,0,0,0,0,0,0,1,0,0,0
그런말하면 틀딱이꺼 틀니 일주일 압수,0,0,0,0,0,1,1,0,0,0
일본이 교과서에 독도는 자기네들 땅이라고 했다던데 왜 항상 일본인들은 역사를 왜곡하는거지?,1,0,0,0,0,0,0,0,0,0
진짜 존못 사람이 어떻게 저렇게 생기냐 내가 저것보다는 낫겠다,0,0,0,0,0,1,0,0,0,0
이 어린놈의 자식이 뭘 안다고 ㅉㅉ,0,0,0,0,0,0,1,0,0,0
좆도 모르는 20대 어린 애들은 그냥 아닥하고 있길,0,0,0,0,0,0,1,0,0,0
진짜 틀딱들은 틀니 압수하기 전에 그냥 가만히 있어 줘.,0,0,0,0,0,0,1,0,0,0
저런 틀딱들은 왜 투표하는거? 걍 무조건 1번에다 찍는거 아님?,0,0,0,0,0,0,1,0,0,0
진짜 너같은 놈들 보고있으면 암걸릴꺼 같다고,0,0,0,0,0,1,0,0,0,0
회식자리에서 술 억지로 먹이는 틀딱들 왜이렇게 많냐,0,0,0,0,0,0,1,0,0,0
"우리엄마는 예전 서울사투리랄까? 옛서울말씨그 특유의 느낌 많이 나심.. 그르믄요, ~~가되그등요?이런겈ㅋㅋㅋ",1,0,0,0,0,0,0,0,0,0
절라디언 놈들 태세 전환하는 거 보소 걔네들 통수 치는 게 일상이노 노무딱 절라디언 습성이노,0,0,0,0,0,0,0,0,0,1
돼지가 우리를 탈출한 줄 알았네,0,0,0,0,0,0,0,0,0,0
하여간 넷상에서도 꼰대티를 내요,0,0,0,0,0,0,1,0,0,0
어느 전공을 선택해도 대학원 과정은 힘들지 않을까?,1,0,0,0,0,0,0,0,0,0
저 새끼는 머리가 너무 커서 대가리밖에 안보여,0,0,0,0,0,1,0,0,0,0
지잡대 출신들은 그냥 입 다물었으면 좋겠다.,0,0,1,0,0,1,0,0,0,0
저사진 보면 정신이나갈것같아,1,0,0,0,0,0,0,0,0,0
다섯살 애처럼 땡깡부리면 기분이 좀 나아지나.,0,0,0,0,0,0,1,0,0,0
막내니까 술자리에 제일 늦게까지 있어,0,0,0,0,0,0,1,0,0,0
신입찌끄러기들은 자기 생각이란 게 없어야 돼.,0,0,0,0,0,0,1,0,0,0
꼴페미들이 의견 주장하는 방식이 다 그렇지 뭐 빼애액 소리만 지르면 다 해결되는 줄 아나,0,0,0,1,0,0,0,0,0,0
우리 부장님은 나이 때문인지 조금 꽉 막힌 부분이 있는것같아,0,0,0,0,0,0,1,0,0,0
저는 20살이 넘어서 제가 동성을 좋아한다는 것을 알았어요.,1,0,0,0,0,0,0,0,0,0
틀딱새끼들 투표못하게 집에 가둬놔라,0,0,0,0,0,0,1,0,0,0
일본 원숭이 쪽빨이 새끼들 존나 냄시남 이새끼들 그냥 섬 가라앉아버려서 다 뒤졌으면,0,0,0,0,0,0,0,1,0,0
이렇게 징그럽게 생긴 닭발을 어쩜 그리 잘 먹는거지,1,0,0,0,0,0,0,0,0,0
요즘 어린 친구들은 이해하기 어려워,0,0,0,0,0,0,1,0,0,0
늙은 틀딱이들은 집에서 송장될 준비나 하라고,0,0,0,0,0,0,1,0,0,0
남자가 그것도 못고치냐,0,0,0,1,0,0,0,0,0,0
응~ 다음 틀딱,0,0,0,0,0,0,1,0,0,0
흑인들 미개한거봐라 무조건 폭동부터 일으키자나,0,0,0,0,0,0,0,1,0,0
서울에 비해 많이 낙후된 것 같아요. 지방에 살아보니 없는 것도 많고 불편하다고 느껴요.,0,0,0,0,0,0,0,0,0,1
한남새키들 가서 정수기 물통이나 갈어 할줄아는게 그딴거 밖에 없는놈들,0,0,0,1,0,0,0,0,0,0
으 짱깨새끼들은 다 지네들꺼라고 하네 그러면서 코로나는 왜 니들꺼 아니라 하냐,0,0,0,0,0,0,0,1,0,0
여자들은 편한 일만 하네?,0,0,0,1,0,0,0,0,0,0
너 같은 유형 현실에서 많이 봤는데 완전 발암이니까 닥치고 살아라 병신아,0,0,0,0,0,1,0,0,0,0
태국놈들이 섹스를 그리 밝힌다던데.... 음흉한 민족이네,0,0,0,0,0,0,0,1,0,0
아우 서울은 역시 사람이 너무 바글바글 해,0,0,0,0,0,0,0,0,0,1
아씨 어떤 노인네가 버스에서 내 팔 잡아당겼는데 짜증나 죽겠네 제대로 서있지도 못할거면 집에나 있을 것이지,0,0,0,0,0,0,1,0,0,0
여자가 술을 따라야 맛있지,0,0,0,1,0,0,0,0,0,0
20대 애기들이 문재인 욕하는거 보면 대체 그 나이에 뭘 알고 씨부리는건가 싶다,0,0,0,0,0,0,1,0,0,0
사회생활 연차가 더 쌓일수록 눈치도 쌓이고 일처리 능력도 발전합니다,1,0,0,0,0,0,0,0,0,0
저 사람 너무 말라서 꼭 기아같아,0,0,1,0,0,0,0,0,0,0
나이만 쳐먹어서 꼰대가 따로 없네.,0,0,0,0,0,0,1,0,0,0
물까치가 게이-게이-하고 울어따,0,0,0,0,1,0,0,0,0,0
사람마다 다르긴 하겠지만 적어도 4년제 대학은 나와야 일머리가 있음.,0,0,1,0,0,0,0,0,0,0
어그로 끄는 애들 다 정병 맞잖아 정상적인 애들은 그런 짓 안해 머리에 문제있는 것들이나 그러지,0,0,1,0,0,1,0,0,0,0
다운증후군들도 일자리가 있나염??,0,0,1,0,0,0,0,0,0,0
여자는 요리도 잘 하고 아기도 잘 돌봐야하고 조신하고 얌전하게 말 잘 들어야한다 안그럼 늙어서 손가락질 당한다,0,0,0,1,0,0,0,0,0,0
투표권도 없는 급식 나부랭이가 뭘 안다고 어른들 말씀하시는데 끼어드나,0,0,0,0,0,0,1,0,0,0
술 맛을 모르면 어른이 아니지.,0,0,0,0,0,0,1,0,0,0
아니 물리학과 나오면 대체 뭐 먹고 살지?,1,0,0,0,0,0,0,0,0,0
쿵쾅이들 제발 좀 치마는 참아라 더우면 집에서 니들 좋아하는 거 처먹기나 해 기어 나와서 빡치게 하지 말고,0,0,0,1,0,0,0,0,0,0
뜰딱소리난다 모르면 빠지시던가..,0,0,0,0,0,0,1,0,0,0
폐기물 보다 못한 노인네쓰레기들,0,0,0,0,0,1,1,0,0,0
밈도 못알아듣는 틀딱들은 ㄲㅈ셈,0,0,0,0,0,1,1,0,0,0
코로나 퍼뜨린 짱깨들은 위생개념이 없어서 그럼. 경제력이 높아지면 뭐하나 미개하게 야생동물 잡아먹고 있는데 에휴,0,0,0,0,0,0,0,1,0,0
꼰ㄴ대들 말하는 거 들으면 이마 한대 쳐주고싶음,0,0,0,0,0,0,1,0,0,0
"40,50대 무주택자들이 신혼특공, 청년특공으로 자기들 기회가 줄어든다고 징징 거리는데 그 나이까지 집도 못 사고 뭐했냐?",0,0,0,0,0,0,1,0,0,0
학교 보안관인가 아동지킴이인가 뭔가 그거 동네 노인들 조끼입고 모자쓰고 그냥 가만히 있는건데 돈을 따박따박 받더라구. 그거 다 세금인건데 실제로 흉악범들 나타나면 힘없는 노인네들이 감당할수 있을것 같아? 절대 아니라고 본다. 백수 청년들 데려다 놔도 저것보단 나을듯,0,0,0,0,0,0,1,0,0,0
살면서 운전 잘하는 여자 하나도 못봄,0,0,0,1,0,0,0,0,0,0
요즘 젊은것들 별로 아는것도 없어 ㅋ,0,0,0,0,0,0,1,0,0,0
회식자리에서 술 왜 억지로 먹여 틀딱이여 ? 지금이 어느시댄데 남겻네 마네야,0,0,0,0,0,0,1,0,0,0
