text,clean,개인지칭,기타혐오,성별,성소수자,악플욕설,연령,인종국적,종교,지역
쪽바리들은 양심이 없음. 지들이 한건 사과 하나도 안하죠. 양심이라곤 눈꼽만큼도 없죠.,0,0,0,0,0,0,0,1,0,0
백인이면 털도 백털이겠네!,0,0,0,0,0,0,0,1,0,0
취업 면접 보는데 여자 남자 질문이 다르면 그건 성차별이죠.,1,0,0,0,0,0,0,0,0,0
회는 무슨 맛있지 모르게씀,1,0,0,0,0,0,0,0,0,0
중국에서 온 애들은 솔직히  범죄를 일으킬지 겁난다. 아는 친구가 중국조선족들하고 일한적이 있는데 심심하면 칼부림한다더라,0,0,0,0,0,0,0,1,0,0
학교다닐때 여자애들 중에 꼭 남자처럼 스포츠머리하고 바지 교복입고다니는 애들 학교에 한두명씩은 잇음,1,0,0,0,0,0,0,0,0,0
호주인들은 대개 인종차별주의자가 태반이라서 꺼려짐,0,0,0,0,0,0,0,1,0,0
제주도에 살때 귤을 하루에 열개씩 먹었는데 질리지가 않더라,1,0,0,0,0,0,0,0,0,0
이래서 짱깨들이 안된다니까,0,0,0,0,0,0,0,1,0,0
오늘 먹은 음식 존맛탱,1,0,0,0,0,0,0,0,0,0
전라도는 음식이 맛있어,1,0,0,0,0,0,0,0,0,0
술도 못마시면 사회생활 어떻게하냐 ㅉㅉ 다들 참고 마시다보면 술도 마실 수 있는데 유난떠는 것들 꼴보기 싫다. 술 한 잔도 못하면 집에나 있어야지.,0,0,1,0,0,0,0,0,0,0
학교 보안관인가 아동지킴이인가 뭔가 그거 동네 노인들 조끼입고 모자쓰고 그냥 가만히 있는건데 돈을 따박따박 받더라구. 그거 다 세금인건데 실제로 흉악범들 나타나면 힘없는 노인네들이 감당할수 있을것 같아? 절대 아니라고 본다. 백수 청년들 데려다 놔도 저것보단 나을듯,0,0,0,0,0,0,1,0,0,0
동남아 애들이 한국남자한테 껌뻑 죽는다. 잘생겼지 키크지 돈많지 그니까 얘들아 니들도 한녀한테 목매지말고 국제결혼 알아봐라 다들 힘내자,0,0,0,0,0,0,0,1,0,0
외모는 다른 사람들이 보는건데 조금은 신경써야되지 않나요?,1,0,0,0,0,0,0,0,0,0
직장생활 어렵다고 하는 여자들 군대에서 좀 굴러봐야 정신차리지,0,0,0,1,0,0,0,0,0,0
지잡대 나와서 뭐 먹고 사냐? 그러게 지잡대 나오질 말았어야지,0,0,1,0,0,0,0,0,0,0
뭔 남자들이 힘도못쓰냐 ㅋㅋㅋ 다음생엔 기지배로 태어나라,0,0,0,1,0,0,0,0,0,0
"우리 조는 동양인, 흑인, 백인 총 3명인데 운동은 동양인인 철수가 제일 잘하고 공부는 흑인인 짐이 제일 잘해 그리고 백인인 조지아는 내성적인 편이야 이런걸 보면 인종에 따라 특징이 다른게 아니라 개인에 따라 다른거야",0,0,0,0,0,0,0,1,0,0
틀딱 힘딸려서 말이나 제대로 하겠노,0,0,0,0,0,0,1,0,0,0
몽골 새끼들은 눈이 쭈욱 찢어져서 그런지 시력은 좋은듯,0,0,0,0,0,0,0,1,0,0
고추작은 꼬작남들은 마음의 크기도 지 거시기만하노,0,0,0,1,0,0,0,0,0,0
병신같이 좀 말하지마 머저리냐,0,0,0,0,0,1,0,0,0,0
서울 깍쟁이라는 말이 괜히 있는게 아니다.,0,0,0,0,0,0,0,0,0,1
짱개들아 제발 너네 나라 가서 지꺼려라,0,0,0,0,0,0,0,1,0,0
맞벌이도 해야 되고 애도 낳아야 되고 살림도 하고 처 돌았다고 니랑 사냐,0,0,0,0,0,1,0,0,0,0
미국은 생각보다 고정관념 쩔더라,0,0,0,0,0,0,0,1,0,0
흑인들 목화밭이나 가라,0,0,0,0,0,0,0,1,0,0
흑인들 미개한거봐라 무조건 폭동부터 일으키자나,0,0,0,0,0,0,0,1,0,0
"조센징 같은 소리하고 자빠졌네 쪽바리 니들이나 잘해라 
",0,0,0,0,0,0,0,1,0,0
일본쪽바리새끼들 서양인들 동경하면서 따라해놓고 아닌척 지랄도 풍년,0,0,0,0,0,0,0,1,0,0
제주도에서 먹은 물회 진짜 맛있었어.,1,0,0,0,0,0,0,0,0,0
이해력이 장애자 수준이다 ㅋㅋ,0,0,1,0,0,0,0,0,0,0
ㅇㅇ는 옷을 너무 야하게입는거 아니야? 남자들 많은 사무실에서 저렇게 입고 다니면 쟤만 처다보고 일는 열심히 하게 될까?,1,0,0,0,0,0,0,0,0,0
탕수육 찍먹이랑 겸상안해,0,0,1,0,0,0,0,0,0,0
"흑인들은 게으르면 수급자, 부지런하면 범죄자.",0,0,0,0,0,0,0,1,0,0
아까 뭘 잘못 먹었나 배가 아프네...,1,0,0,0,0,0,0,0,0,0
"남자새끼가 무슨 화장이냐 진짜 토나오니까 화장좀 하지마
생긴게 그쪽인거같긴한데 길에서 만나면 개때리고 싶어진다. 진짜로",0,0,0,1,1,0,0,0,0,0
중국놈 빤스를 입었나 왜 그렇게 의심이 많아,0,0,0,0,0,0,0,1,0,0
쪽바리새끼들은 왜국으로 가서 방사능이나 맞고있어라~,0,0,0,0,0,0,0,1,0,0
어린것들이 어디서 반말이야,0,0,0,0,0,0,1,0,0,0
"괜히 개슬람이 아님 하는 행동 보셈 사람이 아니라 짐슴에 가까움
그냥 우리나라에서 다 쫒아내야 됨 그래야 근본적인 원인이 해결됨",0,0,0,0,0,0,0,0,1,0
쌍도남들은 어딜가도 티가난다,0,0,0,0,0,0,0,0,0,1
와 말하는 거만 보면 대가리 텅텅 빈 티 나길래 당연히 고졸인 줄,0,0,1,0,0,1,0,0,0,0
전라도 지방 음식은 맛있기로 소문이 자자하다. 그래서 전라도 사람이 하는 음식점은 어디를 가나 맛있게 먹을 수 있다.,1,0,0,0,0,0,0,0,0,0
미개한 니그로들 노예나되라.,0,0,0,0,0,1,0,1,0,0
요즘엔 채식주의자가 늘어나고 있다던데 의지가 대단하다. 먹을 수 있는게 한정되있을  텐데 괜찮으려나,1,0,0,0,0,0,0,0,0,0
절름발이 병신이구나,0,0,0,0,0,1,0,0,0,0
조선족은 도대체 어느 나라 사람임 중국도 자기네 나라아니고 대한민국도 자기네 나라아니라고 하는데,0,0,0,0,0,0,0,1,0,0
인도 애들은 보기만 해도 몸에서 암내 나는거 같아,0,0,0,0,0,0,0,1,0,0
독일사람이면 소세지 많이 드시나요?ㅎㅎ 그냥 궁금해서용,0,0,0,0,0,0,0,1,0,0
서양인들은 냄새가 많이 나서 향수를 쓰는거래. 가까이가면 얼마나 냄새가 난다고,0,0,0,0,0,0,0,1,0,0
남의나라 말아먹을때부터 알아봤어야지 일본놈들 인성쓰레기인거 지금도 인성쓰레기짓하고 있는데 여전히 일본똥꼬빨아주는 애들이 있는게 신기한거같음,0,0,0,0,0,0,0,1,0,0
분당사는 애들은 꼭 성남이 아니라 분당산다고 그러더라? 아니 분당도 성남에 속한 곳인데 꼭 그렇게 차별해서 부르는듯.  근데 성남이 좀 많이 떨어지는 경향은 있지. 거기가 원래 판자촌 살던 사람들 강제이주 당해서 정착한 곳이라는데 그래서 아직도 성남쪽에는 조폭들도 있고 성매매도 활발하대. 그러니까 신도시인 분당 사는 애들이 구별해서 말하고싶어하는거 같기도하고,0,0,0,0,0,0,0,0,0,1
그렇게 말하는 너같은 애들이 조현병자들이야 알겄냐,0,0,1,0,0,1,0,0,0,0
머리 나쁜것들은 그냥 집에 들어가서 티비나 봐라 괜히 밖에 싸돌아 댕기면서 잘 사는 정상인들 한테 피해주지 말고,0,0,0,0,0,1,0,0,0,0
요즘은 문과생도 개발 많이하더라,1,0,0,0,0,0,0,0,0,0
ㅅㅂ옷 꼬라지 하고는.. 게이냐?,0,0,0,0,1,0,0,0,0,0
서울부심 자꾸 얘기하는데 민증 까라고 하면 그런 부심 부리는 애들 중 주민등록번호 뒷자리 두번째 0인 애들 하나도 없음. 그냥 시골 살다 상경해서 몇년 산 애들이 서울 사람인척 하는 거임.,0,0,0,0,0,0,0,0,0,1
전라도 사투리 쓰면 나는 그냥 거르고 봄 ㅇㅇ이게 현명함,0,0,0,0,0,0,0,0,0,1
아 우리전무님 진짜 개틀딱 중국집가서 나는짜장면외칠사람,0,0,0,0,0,0,1,0,0,0
프랑스에서 와서 그런지 확실히 스킨십이 자연스러움,0,0,0,0,0,0,0,1,0,0
짱꼴라 새끼들 옆에서 존나게 시끄럽게 떠들어대네,0,0,0,0,0,0,0,1,0,0
옛날에 하이힐은 남자가 신는 거였다는데,1,0,0,0,0,0,0,0,0,0
여자가 무슨 이런 일을 해?,0,0,0,1,0,0,0,0,0,0
"그럼 그렇지, 일본놈들 하는 짓들이!",0,0,0,0,0,0,0,1,0,0
왜 흑인이랑 결혼한데? 주위에서 안 말렸어?,0,0,0,0,0,0,0,1,0,0
젓갈 많이 들어간 전라도 김치는 영~,0,0,0,0,0,0,0,0,0,1
"캄보디아에서 왔대, 우리말도 잘 모르니까 그냥 주구장창 일만 시키면 돼!",0,0,0,0,0,0,0,1,0,0
역시 전라도 사람들이랑은 밥도 같이 먹지 말아야 된다니까,0,0,0,0,0,0,0,0,0,1
차별말라 울부짖던 흑인들이 동양인들에게 성난 분풀이를 했다.,0,0,0,0,0,0,0,1,0,0
흑인 남자들 넘 멋있어요 힙해,1,0,0,0,0,0,0,0,0,0
한국사람은 김치 너무 좋아하더라,1,0,0,0,0,0,0,0,0,0
안내데스크는 무조건 얼굴이지 스펙 필요없음,0,0,1,0,0,0,0,0,0,0
솔직히 서울에 모든 문화시설이 모여있는 게 맞긴 함 지방 사람이면 못 누리는 게 많여,1,0,0,0,0,0,0,0,0,0
"야~~ 생긴거 봐라. 비리비리 해가지구. 손 움직이는 거 봐. 
저거 빼박 게이 아니냐? ㅋㅋㅋㅋ",0,0,0,0,1,1,0,0,0,0
흑인들은 자기들이 인종차별하는건 괜찮고 당하는건 싫다는건 무슨 심보임,0,0,0,0,0,0,0,1,0,0
짱개새끼들 클라스 보소. 미개하다 미개해,0,0,0,0,0,0,0,1,0,0
아시아 사람들은 키도 작으니 그것도 작겠네,0,0,0,0,0,0,0,1,0,0
한국 사람이 잔머리가 좋아.,0,0,0,0,0,0,0,1,0,0
백인들은 냄새가 좀 많이 나는 것 같아,0,0,0,0,0,0,0,1,0,0
흑인들은 정력 쩐다던데? 거시기가 그렇가 크다며? 아마 대가리가 나빠서 그런지 모든 능력이 자지로 집중되나봐.,0,0,0,0,0,0,0,1,0,0
시껌둥이들의 이중성 역겹다.,0,0,0,0,0,0,0,1,0,0
게이나 레즈같은 애들이랑 어울리기 싫음 더러워,0,0,0,0,1,0,0,0,0,0
요즘 30대는 어른같지가 않아,1,0,0,0,0,0,0,0,0,0
이태원 식당에서 웬 게이가  서빙을 하는 거야. 더러워서 그냥 나왔잖아.,0,0,0,0,1,0,0,0,0,0
지금이 어느시댄데 짱개가 짱개했네,0,0,0,0,0,0,0,1,0,0
일본은 쨉도 안되는게 까불어,0,0,0,0,0,0,0,1,0,0
물리적인 성별에 관계없이 사람이 사람을 좋아하는게 잘못인가?,1,0,0,0,0,0,0,0,0,0
하 노인네 틀딱 새끼들 그냥 싹다 뒤졌으면 좋곗네 안그래도 인구수 많아서 세상이 망해간디 싹다 뒤졌으면,0,0,0,0,0,0,1,0,0,0
저런 노망난 늙은이들은 아 밀어내야해!,0,0,0,0,0,0,1,0,0,0
경상도 전라도 나눠서 싸우는 새끼들이 더 문제라고 생각된다 나눠서 뭐하냐 그냥 적당히 살면 되지 그럴 시간에 그냥 누워서 tv만 보겠다.,0,0,0,0,0,0,0,0,0,1
다이빙 사고로 많이들 장애인이 된다고 하더라,1,0,0,0,0,0,0,0,0,0
중국인들은 다른 나라 문화도 자기 나라 문화라고 하네. 우리나라 김치랑 한복도 자기 나라 문화라고 하잖아.,0,0,0,0,0,0,0,1,0,0
스포츠 머리를 하고 있어서 남자인줄 알았어,0,0,0,1,0,0,0,0,0,0
쪽빠리들 특성이네,0,0,0,0,0,0,0,1,0,0
중국인들 미국한테 핵 맞고 다 뒤졌으면 좋겠다. 인류에 도움이 안되는 새끼들임. 착한 짱개는 죽은 짱개뿐.,0,0,0,0,0,1,0,1,0,0
흑인은 원래 머리가 나빠서 힘쓰는 일만 하는거야,0,0,0,0,0,0,0,1,0,0
흑인이면 농구 잘하겠네,0,0,0,0,0,0,0,1,0,0
중국사람들은 책상다리빼고 다먹는다더라,0,0,0,0,0,0,0,1,0,0
입맛만 고급져가지고 이런 서민 음식은 안먹네,1,0,0,0,0,0,0,0,0,0
저봐라 까마구라고 엄청 무시하네 짱깨 니덜도 흰둥이가 보면 도찐개찐이야.,0,0,0,0,0,0,0,1,0,0
엑셀 못하는 과장 오조억,1,0,0,0,0,0,0,0,0,0
동양인이면 다 눈찢어진거 아님?,0,0,0,0,0,0,0,1,0,0
전 외국인 누구라도 친구가 되고 싶어요,1,0,0,0,0,0,0,0,0,0
짱깨들 게으르고 옆에가면 냄새남 땀 많이 흘리는데 씻지도 않는거 같음 옆에 서 있으면 진심 토할거 같아 목소리도 너무 크고 말도 진짜 많이함 입 막고 싶음.,0,0,0,0,0,0,0,1,0,0
흑인들은 생긴거 자체가 고릴라에 가까운거 같지 않냐?,0,0,0,0,0,0,0,1,0,0
요즘 독감에 걸려서 일상이 너무너무 힘들다,1,0,0,0,0,0,0,0,0,0
언제부턴가 조선족들 숫자 늘어나는게 눈에 띄게 느껴진다. 우리 윗집에도 짱개인지 조선족인지 살았었는데 겁나 시끄러,0,0,0,0,0,0,0,1,0,0
중국인은 전 세계의 악이며 땅덩어리만 컸지 시민 의식은 개발도상국 보다도 못한 인간들이다. 착한 짱개는 죽은 짱개라는 말이 딱 맞다.,0,0,0,0,0,0,0,1,0,0
키는 한국보다 외국이 더 크긴하지,0,0,0,0,0,0,0,0,0,0
우리 회사에 머리염색 안하는 부장님 있거덩. 여자 부장님. 흰머리 풍년인데 그냥 다니더라고 고잉그레이 한다면서. 염색하면 훨 젊어보일텐데. 근데 또 좀 멋지기도.,1,0,0,0,0,0,0,0,0,0
그나마 흑형은 좀 나은 거 아님?? 원래 깜둥이잖아,0,0,0,0,0,0,0,1,0,0
비건 존나 이기적인 새끼들임. 나가서 잔디나 뽑아먹지 왜 고기뷔페와서 고기 먹으라말라 개지랄이야. 식물도 생명인데 식물은 왜먹냐 시발.,0,0,1,0,0,1,0,0,0,0
확실히 부산은 산이 많아서 그런지 운전하기가 힘들다,1,0,0,0,0,0,0,0,0,0
곧 지진나면 쪽바리들도 뒤지것지,0,0,0,0,0,0,0,1,0,0
다문화가정이라 말만 번지르르하게 붙여서 솔직히 동남아에서 시집오는  어린애들중에 돈에 안팔려 온 애들이 어디있음? 능력이 안되고 현실적으로 결혼을 못하겠으면 혼자 살아야지 어떻게든  결혼은 하겠다고 돈주고 사오는거 보면  정말 역겨움 애새끼들은 먼죄야? 확률적으로 결혼도 못 할 만큼 능력이나 외모 다 안되는 사람이 애 낳아봤자.. 지인생 망치고 자식새끼  인생까지 망치는거지,0,0,0,0,0,0,0,1,0,0
조선족 짱개. 한국사람인 척 하지말고 니네 나라로 가.,0,0,0,0,0,0,0,1,0,0
서양 사람들의 큰 체격에다가 튼튼한 근육 붙어서 약간 포근한 곰 같아서 너무 좋아,0,0,0,0,0,0,0,1,0,0
영국 새끼들 은근 왕족있는 국가라고 뭐라도 되는줄 아는데 지랄염병떠네,0,0,0,0,0,0,0,1,0,0
못 생긴 것들이 성격이드럽지,0,0,0,0,0,1,0,0,0,0
신입사원으로 뽑기에 33살은 나이가 너무 많지,0,0,0,0,0,0,1,0,0,0
쪽바리 새끼들 좀 안 보고싶다,0,0,0,0,0,0,0,1,0,0
어디서 암내 존나 나길래 알고보니 양키놈한테서 나는거였음. 바로 다른칸으로 옮김;;,0,0,0,0,0,1,0,1,0,0
면접보러갔더니 물어보는게 대학어디냐네,1,0,0,0,0,0,0,0,0,0
프랑스 사람들은 친절해.,0,0,0,0,0,0,0,1,0,0
깜둥이들 왜 아시아인들한테 난리임? 지들이 차별받은거 그냥 아시아인한테 푸는거 아니냐고.,0,0,0,0,0,0,0,1,0,0
살찐사람들한테 특유의 냄새가 나는거 알고있음?,0,0,1,0,0,0,0,0,0,0
요즘 젊은이들은 우리세대랑 너무 달라,1,0,0,0,0,0,0,0,0,0
절라도 축생들은 사람의 새끼가 아닙니다. 단한마리 남깂없이 모조리 박멸해야 하다,0,0,0,0,0,0,0,0,0,1
저년 흑인이랑 결혼하는거 100% 그거 때문일거야. 흑형하면 역시 크기지ㅋㅋ 그거 맛보면 못 빠져나온다던데? 생긴것도 ㅈ 같지만 거기가 레알이니까 ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
흑인들은 지들이 당하면 인종차별이고  지들이 하는건 인종차별 아닌줄 암 내로남불 쩐다 쩔어,0,0,0,0,0,0,0,1,0,0
오타쿠들 육수 흘러내리는거 봐라. 숨은 쉬어지냐 자다가 지방에 눌려 질식할듯. 땀냄새 개오지게 생김.,0,0,1,0,0,1,0,0,0,0
패미들은 자기들이 최고인지 알아,0,0,0,1,0,0,0,0,0,0
문돌이들이 뭘 알겠어,0,0,1,0,0,1,0,0,0,0
꼴페미들이 의견 주장하는 방식이 다 그렇지 뭐 빼애액 소리만 지르면 다 해결되는 줄 아나,0,0,0,1,0,0,0,0,0,0
자신보다 나이가 어리다고 함부로 대하면 안 되지,1,0,0,0,0,0,0,0,0,0
홍인이 백인이라고 우기네 동양인이 더 하얗다 우끼끼 홍인아,0,0,0,0,0,0,0,1,0,0
일본인들이 약간 속을알수 없는 성격인듯.,0,0,0,0,0,0,0,1,0,0
깍듯하게 인사하는 모습이 일본인 같네요.,0,0,0,0,0,0,0,1,0,0
언제부터 여기에 쪽바리들이 이렇게 많았냐.,0,0,0,0,0,0,0,1,0,0
아 중궈들 제발 자기네 나라로 돌아갔으면 더럽고 시끄러워,0,0,0,0,0,1,0,1,0,0
너네 나라로 가!,0,0,0,0,0,0,0,1,0,0
짱깨들 너무 시끄럽네,0,0,0,0,0,0,0,1,0,0
"전라도 사람들은 성격이 이상하고, 뭔가 쎄한게 있음",0,0,0,0,0,0,0,0,0,1
"장애인들이 만든 물건들이 기부 목적으로 판매되고 있는데 일반인들이 왜 그 물건을 사서 도와줘야하는지 모르겠음
자신들이 조심하지 못해서 장애판정을 받은 사람들은 자업자득이지않나 ",0,0,1,0,0,1,0,0,0,0
공대나왔으니까 할 수 있는게 공돌이 말고 더 있겠냐?,0,0,1,0,0,0,0,0,0,0
"일본인이 여자 볼때 앞머리 까는 사람은 대부분 한국인이라고,,, 생각하고 보니까 진짜 일본여자애들은 앞머리 거의 다 내림",0,0,0,0,0,0,0,1,0,0
하여간 조센징들은 미개하기 짝이 없네,0,0,0,0,0,0,0,1,0,0
껌딩이 새끼네,0,0,0,0,0,0,0,1,0,0
요즘 누가 엄마만 집안일해야한다고 생각하냐?,1,0,0,0,0,0,0,0,0,0
고졸인데도 생각보다 일을 잘하네?  학사 출신들보다도 나은데?,1,0,0,0,0,0,0,0,0,0
너 머리 잘른 게 더 어울린다. 숏컷 어울리는 여자 드문뎋ㅎㅎ,1,0,0,0,0,0,0,0,0,0
"깜둥이들이 동양인 무시하는거 진짜 역겁다. 지들 주제를 알아야지
",0,0,0,0,0,0,0,1,0,0
내가 먹고싶은거 맘껏 먹겠다는데 왜 저럼?,1,0,0,0,0,0,0,0,0,0
"니 머리엔 뭐가 들어서 그런소리밖에 못하냐, 뇌사수준이네 ㅉㅉ 너같은 새끼가  정상적인 사회생활이 가능하냐",0,0,0,0,0,0,0,0,0,0
전에 여수 갔을때 간장게장 먹어보고 완전 빠져가지곸ㅋㅋ 홈쇼핑에서 엄청 주문해서 먹엇어,1,0,0,0,0,0,0,0,0,0
저희동네에 쓰레기장에서 서울 쓰레기를 수용한다는데 서울 쓰레기는 서울에서 버렸으면 좋겠어요. 왜 남의 동네에서 처리하나요.,1,0,0,0,0,0,0,0,0,0
미국놈들은 하나같이 뚱뚱하더라 한국사람들 짜게 먹는다고 뭐라 하는데 양키들 식습관 보면 한국은 애교수준일껄?,0,0,0,0,0,0,0,1,0,0
와 영국갔을때 진짜 먹을게 없어서 슈퍼서 빵만 사먹었엇ㅋㅋ,0,0,0,0,0,0,0,1,0,0
"일본 남자놈들은 왜 이렇게 기분나쁘게 생김 하나같이 게이같이 생겻네
 왜저러고 다니는건지 이해가 안되는듯 머리 밀어 버리고 싶다
",0,0,0,0,1,0,0,1,0,0
채식주의자들은 이 맛있는 걸 못먹고 어떻게 살 수 있는거죠?,1,0,0,0,0,0,0,0,0,0
아 조선족새끼들 제발 느그나라로 돌아가 조선족 아니고 짱깨잖아,0,0,0,0,0,1,0,1,0,0
냄새 오지게 나네 버거놈들,0,0,0,0,0,0,0,1,0,0
쪽바리는 방사능 쳐먹어서그런가 아날로그에서 발전을 못하네,0,0,0,0,0,0,0,1,0,0
내가 만난 짱개들은 대부분 더럽던데,0,0,0,0,0,0,0,1,0,0
역시 흑형은 다르네 신체적 능력으로 몰빵이네,0,0,0,0,0,0,0,1,0,0
야 너 너무 타서 흑인인줄 알았어,0,0,0,0,0,0,0,1,0,0
일본놈들이 하는 짓이 다 그렇지 뭐,0,0,0,0,0,0,0,1,0,0
흑형들은 다 좋은데 폭력적이라 못배운 티를 내는 게 있어 싸움 잘할 거 같은 느낌? 그렇다고 옆에 두고 싶은 건 아니고,0,0,0,0,0,0,0,1,0,0
나는 모짜렐라 치즈랑 가래떡이랑 같이 먹는걸 좋아해,1,0,0,0,0,0,0,0,0,0
흑인들은 피부가 부드럽다던데 그럼 화장품도 안 써도 되겠네,0,0,0,0,0,0,0,1,0,0
얼굴 진짜 못생기고 뚱뚱하다. 냄새날 것 같음  솔직히 인간이면 성형도 좀 하고 살도 빼야지 저러고 돌아다니냐 예의가 없네,0,0,0,0,0,1,0,0,0,0
과장은 나이가 전부인마냥 큰소리를 친다,1,0,0,0,0,0,0,0,0,0
근데 뭔가 필리핀은 좀 무섭지 않아? 다른나라랑 다르게 범죄가 많아서 그런지 좀 그럼,0,0,0,0,0,0,0,1,0,0
와 여기 대학교 중국인줄 중국말 진짜 많이 들리네,0,0,0,0,0,0,0,1,0,0
그 학교는 내가 다니는 학교에 비해 취업률이 낮은 것은 사실이다. 내 개인적인 의견이 아니라 그 학교와 우리나라 학교의 통계적 자료에 따른 결과인 것이다.,1,0,0,0,0,0,0,0,0,0
조선족들은 한국인이라고 하기에는 너무 중화사상에 물들어 있죠. 자기들끼리 커뮤니티를 이루고 사니까 가까이하고싶진 않아요.,0,0,0,0,0,0,0,1,0,0
저작권 개념 밥말아처먹엇네 짱깨냐?,0,0,0,0,0,1,0,1,0,0
강원도에서는 아직도 버스탈때 감자 찍고 다니냐?,0,0,0,0,0,0,0,0,0,1
지잡대면 가만히 숨만 쉬어라 좆밥도 안되는 것들이 무슨 공무원하고 대기업가겠다고 지랄떠는지,0,0,1,0,0,0,0,0,0,0
전공도 아니면서 아는척 쩌네,0,0,1,0,0,0,0,0,0,0
전라도 사람들 속으로 음침한겍 국룰,0,0,0,0,0,0,0,0,0,1
우리나라든 다른나라든 인종이랑 역사 정도만 다르고 다른것보다 비슷한 점 들이 훨씬 많다고 봅니다.,1,0,0,0,0,0,0,0,0,0
일본 원숭이 쪽빨이 새끼들 존나 냄시남 이새끼들 그냥 섬 가라앉아버려서 다 뒤졌으면,0,0,0,0,0,0,0,1,0,0
쪽바리놈들은 믿으면 안 되는 이중인격자들임,0,0,0,0,0,0,0,1,0,0
그렇게 깐깐하게 구니까 시집도 못 갔지.,0,0,0,0,0,1,0,0,0,0
